seqnames	start	end	width	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
IV	1359878	1359939	62	+	19	459	0.26	62	-6.43	-1.72	0.12	Promoter	4	1359923	1360798	876	1	YDR450W	YDR450W_mRNA	0
IV	1362710	1362756	47	+	6	46	0.35	47	3.85	-0.41	0.07	Promoter	4	1362878	1364902	2025	1	YDR452W	YDR452W_mRNA	-122
IV	1367442	1367457	16	+	2	16	0.56	16	-0.94	1.01	0.01	Promoter	4	1367485	1369386	1902	1	YDR456W	YDR456W_mRNA	-28
IV	1369648	1369679	32	+	6	68	0.49	32	9.72	-0.15	0.17	Promoter	4	1369790	1379596	9807	1	YDR457W	YDR457W_mRNA	-111
IV	1369724	1369724	1	+	1	4	1	1	0	2	1	Promoter	4	1369790	1379596	9807	1	YDR457W	YDR457W_mRNA	-66
IV	1383671	1383721	51	+	6	71	0.3	51	-3.37	-0.48	0.04	Promoter	4	1383811	1384776	966	1	YDR460W	YDR460W_mRNA	-90
IV	1385072	1385072	1	+	1	4	1	1	0	2	1	Promoter	4	1385176	1385286	111	1	YDR461W	YDR461W_mRNA	-104
IV	1385097	1385097	1	+	1	4	1	1	0	2	1	Promoter	4	1385176	1385286	111	1	YDR461W	YDR461W_mRNA	-79
IV	1385138	1385157	20	+	3	39	0.46	20	4.73	0.54	0.08	Promoter	4	1385176	1385286	111	1	YDR461W	YDR461W_mRNA	-19
IV	1386011	1386059	49	+	11	115	0.19	49	1.97	-1.21	0.07	Promoter	4	1386073	1386516	444	1	YDR462W	YDR462W_mRNA	-14
IV	1386761	1386797	37	+	9	52	0.13	37	-0.44	-1.15	0.01	Promoter	4	1386816	1388375	1560	1	YDR463W	YDR463W_mRNA	-19
IV	1388739	1388772	34	+	8	72	0.25	34	3.56	-0.84	0.05	Promoter	4	1388872	1393179	4308	1	YDR464W	YDR464W_mRNA	-100
IV	1395010	1395026	17	+	2	8	0.5	17	0	1	0	Promoter	4	1395121	1397817	2697	1	YDR466W	YDR466W_mRNA	-95
IV	1398949	1399027	79	+	8	79	0.25	79	8.76	-0.76	0.08	Promoter	4	1399015	1399542	528	1	YDR469W	YDR469W_mRNA	0
IV	1401624	1401624	1	+	1	4	1	1	0	2	1	Promoter	4	1401770	1402564	795	1	YDR471W	YDR471W_mRNA	-146
IV	1401705	1401770	66	+	12	314	0.27	66	6.37	-0.96	0.17	Promoter	4	1401770	1402564	795	1	YDR471W	YDR471W_mRNA	0
IV	1401803	1401803	1	+	1	11	1	1	0	2	1	Promoter	4	1401770	1402564	795	1	YDR471W	YDR471W_mRNA	33
IV	1402919	1402919	1	+	1	29	1	1	0	2	1	Promoter	4	1402919	1403042	124	1	snR13	snR13_snoRNA	0
IV	1403197	1403203	7	+	2	12	0.58	7	0.5	1.02	0.02	Promoter	4	1403322	1404173	852	1	YDR472W	YDR472W_mRNA	-119
IV	1403266	1403272	7	+	2	9	0.56	7	0.33	1.01	0.01	Promoter	4	1403322	1404173	852	1	YDR472W	YDR472W_mRNA	-50
IV	1406082	1406082	1	+	1	4	1	1	0	2	1	Distal Intergenic	4	1403322	1404173	852	1	YDR472W	YDR472W_mRNA	2760
IV	1412079	1412106	28	+	3	35	0.4	28	2.13	0.45	0.02	Promoter	4	1412373	1414274	1902	1	YDR477W	YDR477W_mRNA	-267
IV	1414535	1414588	54	+	8	69	0.2	54	-7.33	-0.93	0.02	Promoter	4	1414575	1415171	597	1	YDR478W	YDR478W_mRNA	0
IV	1417095	1417097	3	+	2	9	0.56	3	-0.11	1.01	0.01	Promoter	4	1417399	1418370	972	1	YDR480W	YDR480W_mRNA	-302
IV	1417334	1417334	1	+	1	4	1	1	0	2	1	Promoter	4	1417399	1418370	972	1	YDR480W	YDR480W_mRNA	-65
IV	1421113	1421157	45	+	8	93	0.32	45	-7.31	-0.72	0.09	Promoter	4	1421157	1422485	1329	1	YDR483W	YDR483W_mRNA	0
IV	1421183	1421183	1	+	1	4	1	1	0	2	1	Promoter	4	1421157	1422485	1329	1	YDR483W	YDR483W_mRNA	26
IV	1422734	1422745	12	+	2	15	0.73	12	-2.57	1.16	0.16	Promoter	4	1422763	1424688	1926	1	YDR484W	YDR484W_mRNA	-18
IV	1430999	1431003	5	+	2	14	0.57	5	0.29	1.01	0.01	Promoter	4	1431012	1431896	885	1	YDR489W	YDR489W_mRNA	-9
IV	1434693	1434693	1	+	1	7	1	1	0	2	1	Promoter	4	1434924	1435874	951	1	YDR492W	YDR492W_mRNA	-231
IV	1434723	1434723	1	+	1	4	1	1	0	2	1	Promoter	4	1434924	1435874	951	1	YDR492W	YDR492W_mRNA	-201
IV	1434770	1434780	11	+	3	27	0.7	11	-2.63	0.83	0.26	Promoter	4	1434924	1435874	951	1	YDR492W	YDR492W_mRNA	-144
IV	1436102	1436129	28	+	4	20	0.3	28	-1.85	0.01	0.01	Promoter	4	1436217	1436588	372	1	YDR493W	YDR493W_mRNA	-88
IV	1436176	1436176	1	+	1	4	1	1	0	2	1	Promoter	4	1436217	1436588	372	1	YDR493W	YDR493W_mRNA	-41
IV	1436866	1436920	55	+	9	182	0.38	55	2.09	-0.62	0.17	Promoter	4	1436930	1438015	1086	1	YDR494W	YDR494W_mRNA	-10
IV	1447788	1447788	1	+	1	4	1	1	0	2	1	Promoter	4	1447830	1450073	2244	1	YDR499W	YDR499W_mRNA	-42
IV	1447826	1447837	12	+	3	48	0.67	12	3.21	0.78	0.23	Promoter	4	1447830	1450073	2244	1	YDR499W	YDR499W_mRNA	0
IV	1451239	1451239	1	+	1	5	1	1	0	2	1	Promoter	4	1451353	1452918	1566	1	YDR501W	YDR501W_mRNA	-114
IV	1451327	1451338	12	+	2	25	0.6	12	-1.1	1.03	0.03	Promoter	4	1451353	1452918	1566	1	YDR501W	YDR501W_mRNA	-15
IV	1466206	1466206	1	+	1	4	1	1	0	2	1	Downstream (2-3kb)	4	1468226	1468573	348	1	YDR509W	YDR509W_mRNA	-2020
IV	1469315	1469399	85	+	20	247	0.17	85	-3.46	-1.97	0.08	Promoter	4	1469400	1469705	306	1	YDR510W	YDR510W_mRNA	-1
IV	1470004	1470004	1	+	1	7	1	1	0	2	1	Promoter	4	1470017	1470418	402	1	YDR511W	YDR511W_mRNA	-13
IV	1470995	1471038	44	+	4	34	0.44	44	-12.03	0.19	0.09	Promoter	4	1471017	1471448	432	1	YDR513W	YDR513W_mRNA	0
IV	1473202	1473226	25	+	2	13	0.69	25	-4.62	1.11	0.11	Promoter	4	1473429	1474772	1344	1	YDR515W	YDR515W_mRNA	-203
IV	1477062	1477083	22	+	3	15	0.4	22	3.7	0.43	0.01	Promoter	4	1477239	1478357	1119	1	YDR517W	YDR517W_mRNA	-156
IV	1477125	1477125	1	+	1	4	1	1	0	2	1	Promoter	4	1477239	1478357	1119	1	YDR517W	YDR517W_mRNA	-114
IV	1477151	1477186	36	+	5	34	0.32	36	-0.76	-0.2	0.05	Promoter	4	1477239	1478357	1119	1	YDR517W	YDR517W_mRNA	-53
IV	1480356	1480380	25	+	2	9	0.56	25	1.33	1.01	0.01	Promoter	4	1480425	1480832	408	1	YDR519W	YDR519W_mRNA	-45
IV	1480417	1480417	1	+	1	12	1	1	0	2	1	Promoter	4	1480425	1480832	408	1	YDR519W	YDR519W_mRNA	-8
IV	1483732	1483732	1	+	1	4	1	1	0	2	1	Distal Intergenic	4	1483141	1483476	336	1	YDR521W	YDR521W_mRNA	591
IV	1490575	1490575	1	+	1	5	1	1	0	2	1	Promoter	4	1490596	1490835	240	1	YDR525W-A	YDR525W-A_mRNA	-21
IV	1491013	1491013	1	+	1	5	1	1	0	2	1	Promoter	4	1491094	1492413	1320	1	YDR527W	YDR527W_mRNA	-81
IV	1491271	1491271	1	+	1	4	1	1	0	2	1	Exon (YDR527W_mRNA/YDR527W, exon 1 of 1)	4	1491094	1492413	1320	1	YDR527W	YDR527W_mRNA	177
IV	1491310	1491310	1	+	1	6	1	1	0	2	1	Exon (YDR527W_mRNA/YDR527W, exon 1 of 1)	4	1491094	1492413	1320	1	YDR527W	YDR527W_mRNA	216
IV	1491362	1491385	24	+	2	9	0.56	24	-1.28	1.01	0.01	Exon (YDR527W_mRNA/YDR527W, exon 1 of 1)	4	1491094	1492413	1320	1	YDR527W	YDR527W_mRNA	268
IV	1498179	1498182	4	+	2	12	0.5	4	0	1	0	Promoter	4	1498232	1499335	1104	1	YDR531W	YDR531W_mRNA	-50
IV	1510002	1510002	1	+	1	4	1	1	0	2	1	Promoter	4	1510902	1511630	729	1	YDR538W	YDR538W_mRNA	-900
IV	1510836	1510836	1	+	1	4	1	1	0	2	1	Promoter	4	1510902	1511630	729	1	YDR538W	YDR538W_mRNA	-66
IV	1512000	1512000	1	+	1	6	1	1	0	2	1	Promoter	4	1512094	1513605	1512	1	YDR539W	YDR539W_mRNA	-94
IV	1512054	1512062	9	+	4	37	0.46	9	0.73	0.16	0.08	Promoter	4	1512094	1513605	1512	1	YDR539W	YDR539W_mRNA	-32
IV	1516594	1516594	1	+	1	5	1	1	0	2	1	Distal Intergenic	4	1512094	1513605	1512	1	YDR539W	YDR539W_mRNA	4500
IV	1518284	1518284	1	+	1	4	1	1	0	2	1	Distal Intergenic	4	1523249	1523611	363	1	YDR542W	YDR542W_mRNA	-4965
IV	7916	7928	13	-	3	16	0.38	13	-1.5	0.42	0	Distal Intergenic	4	8683	9756	1074	2	YDL246C	YDL246C_mRNA	1840
IV	34023	34041	19	-	4	57	0.74	19	5.42	0.77	0.38	Promoter	4	33415	33918	504	2	YDL235C	YDL235C_mRNA	-123
IV	35267	35267	1	-	1	4	1	1	0	2	1	Exon (YDL234C_mRNA/YDL234C, exon 1 of 1)	4	34237	36477	2241	2	YDL234C	YDL234C_mRNA	1210
IV	36560	36560	1	-	1	10	1	1	0	2	1	Promoter	4	34237	36477	2241	2	YDL234C	YDL234C_mRNA	-83
IV	36620	36620	1	-	1	9	1	1	0	2	1	Promoter	4	34237	36477	2241	2	YDL234C	YDL234C_mRNA	-143
IV	42355	42369	15	-	4	52	0.33	15	0.69	0.09	0.04	Promoter	4	38867	42244	3378	2	YDL231C	YDL231C_mRNA	-125
IV	48070	48070	1	-	1	6	1	1	0	2	1	Promoter	4	46271	48031	1761	2	YDL227C	YDL227C_mRNA	-39
IV	52187	52210	24	-	5	50	0.38	24	-4.44	-0.07	0.11	Promoter	4	51115	52173	1059	2	YDL226C	YDL226C_mRNA	-37
IV	56710	56710	1	-	1	20	1	1	0	2	1	Promoter	4	54397	56346	1950	2	YDL224C	YDL224C_mRNA	-364
IV	60913	60913	1	-	1	4	1	1	0	2	1	Promoter	4	57265	60405	3141	2	YDL223C	YDL223C_mRNA	-508
IV	61869	61869	1	-	1	4	1	1	0	2	1	Promoter	4	60872	61801	930	2	YDL222C	YDL222C_mRNA	-68
IV	61897	61908	12	-	3	34	0.62	12	-0.18	0.67	0.16	Promoter	4	60872	61801	930	2	YDL222C	YDL222C_mRNA	-107
IV	65026	65042	17	-	4	26	0.35	17	2.15	0.04	0.02	Promoter	4	62244	65018	2775	2	YDL220C	YDL220C_mRNA	-24
IV	68770	68770	1	-	1	10	1	1	0	2	1	Promoter	4	67983	68606	624	2	YDL217C	YDL217C_mRNA	-164
IV	70329	70329	1	-	1	9	1	1	0	2	1	Promoter	4	68997	70319	1323	2	YDL216C	YDL216C_mRNA	-10
IV	73360	73360	1	-	1	15	1	1	0	2	1	Exon (YDL215C_mRNA/YDL215C, exon 1 of 1)	4	70640	73918	3279	2	YDL215C	YDL215C_mRNA	558
IV	73964	73978	15	-	2	58	0.86	15	-5.07	1.42	0.42	Promoter	4	70640	73918	3279	2	YDL215C	YDL215C_mRNA	-60
IV	77964	78006	43	-	12	198	0.3	43	-0.08	-0.89	0.19	Promoter	4	77289	77966	678	2	YDL213C	YDL213C_mRNA	0
IV	78247	78247	1	-	1	4	1	1	0	2	1	Promoter	4	77289	77966	678	2	YDL213C	YDL213C_mRNA	-281
IV	87248	87248	1	-	1	10	1	1	0	2	1	Promoter	4	86207	87226	1020	2	YDL209C	YDL209C_mRNA	-22
IV	93897	93912	16	-	3	15	0.4	16	1.5	0.43	0.01	Promoter	4	92762	93745	984	2	YDL205C	YDL205C_mRNA	-167
IV	93942	93972	31	-	4	27	0.41	31	-6	0.14	0.07	Promoter	4	92762	93745	984	2	YDL205C	YDL205C_mRNA	-227
IV	101071	101119	49	-	6	29	0.24	49	-3.45	-0.54	0.02	Promoter	4	100501	101067	567	2	YDL200C	YDL200C_mRNA	-52
IV	103408	103422	15	-	2	18	0.56	15	0.78	1.01	0.01	Promoter	4	101290	103353	2064	2	YDL199C	YDL199C_mRNA	-69
IV	104579	104579	1	-	1	10	1	1	0	2	1	Promoter	4	103649	104551	903	2	YDL198C	YDL198C_mRNA	-28
IV	104654	104668	15	-	2	14	0.64	15	2	1.06	0.06	Promoter	4	103649	104551	903	2	YDL198C	YDL198C_mRNA	-117
IV	106508	106508	1	-	1	4	1	1	0	2	1	Promoter	4	104917	106494	1578	2	YDL197C	YDL197C_mRNA	-14
IV	106830	106873	44	-	5	41	0.24	44	2.77	-0.28	0.02	Promoter	4	104917	106494	1578	2	YDL197C	YDL197C_mRNA	-379
IV	121783	121793	11	-	4	31	0.35	11	-1.77	0.08	0.04	Promoter	4	118707	121592	2886	2	YDL190C	YDL190C_mRNA	-201
IV	125136	125190	55	-	8	86	0.24	55	-3.16	-0.87	0.04	Promoter	4	123865	124998	1134	2	YDL188C	YDL188C_mRNA	-192
IV	130482	130564	83	-	19	487	0.41	83	-6.93	-1.14	0.26	Promoter	4	130407	130484	78	2	YDL184C	YDL184C_mRNA	0
IV	130611	130620	10	-	2	10	0.5	10	0	1	0	Promoter	4	130407	130484	78	2	YDL184C	YDL184C_mRNA	-136
IV	131899	131911	13	-	3	21	0.43	13	-2.57	0.49	0.05	Promoter	4	130871	131833	963	2	YDL183C	YDL183C_mRNA	-78
IV	141727	141727	1	-	1	4	1	1	0	2	1	Promoter	4	141209	141721	513	2	YDL177C	YDL177C_mRNA	-6
IV	141812	141812	1	-	1	5	1	1	0	2	1	Promoter	4	141209	141721	513	2	YDL177C	YDL177C_mRNA	-91
IV	145506	145506	1	-	1	5	1	1	0	2	1	Promoter	4	144484	145518	1035	2	YDL175C	YDL175C_mRNA	12
IV	145537	145551	15	-	3	15	0.4	15	0.27	0.43	0.01	Promoter	4	144484	145518	1035	2	YDL175C	YDL175C_mRNA	-33
IV	147596	147689	94	-	11	101	0.25	94	-12.41	-1.07	0.11	Promoter	4	145826	147589	1764	2	YDL174C	YDL174C_mRNA	-100
IV	155896	155929	34	-	7	43	0.28	34	-3.87	-0.7	0.04	Promoter	4	149203	155640	6438	2	YDL171C	YDL171C_mRNA	-289
IV	158726	158761	36	-	5	36	0.36	36	-2.86	-0.2	0.05	Promoter	4	158064	158735	672	2	YDL169C	YDL169C_mRNA	0
IV	161275	161275	1	-	1	4	1	1	0	2	1	Exon (YDL167C_mRNA/YDL167C, exon 1 of 1)	4	160995	163154	2160	2	YDL167C	YDL167C_mRNA	1879
IV	163188	163210	23	-	5	40	0.3	23	0.8	-0.2	0.05	Promoter	4	160995	163154	2160	2	YDL167C	YDL167C_mRNA	-56
IV	164087	164087	1	-	1	10	1	1	0	2	1	Promoter	4	163449	164042	594	2	YDL166C	YDL166C_mRNA	-45
IV	172127	172127	1	-	1	14	1	1	0	2	1	Promoter	4	170410	171930	1521	2	YDL160C	YDL160C_mRNA	-197
IV	172202	172218	17	-	3	57	0.67	17	4.21	0.83	0.26	Promoter	4	170410	171930	1521	2	YDL160C	YDL160C_mRNA	-288
IV	172253	172253	1	-	1	5	1	1	0	2	1	Promoter	4	170410	171930	1521	2	YDL160C	YDL160C_mRNA	-323
IV	174620	174635	16	-	3	16	0.44	16	-2.81	0.45	0.02	Promoter	4	174232	174588	357	2	YDL157C	YDL157C_mRNA	-47
IV	183018	183097	80	-	25	532	0.14	80	-7.35	-2.1	0.12	Promoter	4	181186	183018	1833	2	YDL153C	YDL153C_mRNA	0
IV	190605	190657	53	-	16	226	0.18	53	-5.12	-1.66	0.09	Promoter	4	188154	190586	2433	2	YDL148C	YDL148C_mRNA	-71
IV	198431	198460	30	-	5	31	0.42	30	-4.11	-0.14	0.08	Promoter	4	194571	198176	3606	2	YDL145C	YDL145C_mRNA	-284
IV	199739	199767	29	-	3	18	0.33	29	-0.33	0.42	0	Promoter	4	198662	199732	1071	2	YDL144C	YDL144C_mRNA	-35
IV	202630	202630	1	-	1	4	1	1	0	2	1	Promoter	4	201719	202570	852	2	YDL142C	YDL142C_mRNA	-60
IV	205962	205962	1	-	1	4	1	1	0	2	1	Exon (YDL140C_mRNA/YDL140C, exon 1 of 1)	4	201719	202570	852	2	YDL142C	YDL142C_mRNA	-3392
IV	211104	211109	6	-	3	43	0.81	6	-1.76	1.12	0.45	Promoter	4	205360	210561	5202	2	YDL140C	YDL140C_mRNA	-548
IV	211152	211165	14	-	2	12	0.58	14	-1.08	1.02	0.02	Promoter	4	205360	210561	5202	2	YDL140C	YDL140C_mRNA	-604
IV	212037	212037	1	-	1	4	1	1	0	2	1	Promoter	4	211375	212046	672	2	YDL139C	YDL139C_mRNA	9
IV	212065	212089	25	-	4	23	0.3	25	1.96	0.03	0.01	Promoter	4	211375	212046	672	2	YDL139C	YDL139C_mRNA	-43
IV	219324	219363	40	-	6	64	0.41	40	-8.59	-0.25	0.13	Promoter	4	218680	219288	609	2	YDL135C	YDL135C_mRNA	-75
IV	219463	219463	1	-	1	4	1	1	0	2	1	Promoter	4	218680	219288	609	2	YDL135C	YDL135C_mRNA	-175
IV	221228	221272	45	-	5	51	0.31	45	8.76	-0.11	0.09	Promoter	4	219662	220771	1110	2	YDL134C	YDL134C_mRNA	-501
IV	221302	221302	1	-	1	5	1	1	0	2	1	Downstream (1-2kb)	4	221724	221801	78	2	YDL133C-A	YDL133C-A_mRNA	499
IV	221788	221924	137	-	17	250	0.36	137	-21.98	-1.35	0.18	Promoter	4	221724	221801	78	2	YDL133C-A	YDL133C-A_mRNA	0
IV	236630	236652	23	-	3	14	0.36	23	-1.14	0.42	0	Exon (YDL126C_mRNA/YDL126C, exon 1 of 1)	4	236157	238664	2508	2	YDL126C	YDL126C_mRNA	2034
IV	236702	236718	17	-	2	8	0.5	17	0	1	0	Exon (YDL126C_mRNA/YDL126C, exon 1 of 1)	4	236157	238664	2508	2	YDL126C	YDL126C_mRNA	1962
IV	236771	236784	14	-	2	9	0.56	14	-0.72	1.01	0.01	Exon (YDL126C_mRNA/YDL126C, exon 1 of 1)	4	236157	238664	2508	2	YDL126C	YDL126C_mRNA	1893
IV	236831	236883	53	-	8	47	0.17	53	1.17	-0.94	0.02	Exon (YDL126C_mRNA/YDL126C, exon 1 of 1)	4	236157	238664	2508	2	YDL126C	YDL126C_mRNA	1833
IV	236927	236927	1	-	1	4	1	1	0	2	1	Exon (YDL126C_mRNA/YDL126C, exon 1 of 1)	4	236157	238664	2508	2	YDL126C	YDL126C_mRNA	1737
IV	236960	236960	1	-	1	4	1	1	0	2	1	Exon (YDL126C_mRNA/YDL126C, exon 1 of 1)	4	236157	238664	2508	2	YDL126C	YDL126C_mRNA	1704
IV	238673	238744	72	-	15	242	0.19	72	2.92	-1.54	0.09	Promoter	4	236157	238664	2508	2	YDL126C	YDL126C_mRNA	-80
IV	239583	239604	22	-	4	33	0.55	22	-5.23	0.29	0.15	Promoter	4	239019	239606	588	2	YDL125C	YDL125C_mRNA	23
IV	239752	239766	15	-	3	30	0.5	15	-2.2	0.51	0.06	Promoter	4	239019	239606	588	2	YDL125C	YDL125C_mRNA	-160
IV	239816	239816	1	-	1	8	1	1	0	2	1	Promoter	4	239019	239606	588	2	YDL125C	YDL125C_mRNA	-210
IV	242067	242067	1	-	1	5	1	1	0	2	1	Distal Intergenic	4	239019	239606	588	2	YDL125C	YDL125C_mRNA	-2461
IV	245373	245373	1	-	1	4	1	1	0	2	1	Exon (YDL121C_mRNA/YDL121C, exon 1 of 1)	4	245133	245582	450	2	YDL121C	YDL121C_mRNA	209
IV	245463	245463	1	-	1	4	1	1	0	2	1	Exon (YDL121C_mRNA/YDL121C, exon 1 of 1)	4	245133	245582	450	2	YDL121C	YDL121C_mRNA	119
IV	245570	245632	63	-	18	239	0.26	63	-1.67	-1.56	0.15	Promoter	4	245133	245582	450	2	YDL121C	YDL121C_mRNA	0
IV	247784	247784	1	-	1	4	1	1	0	2	1	Promoter	4	246689	247612	924	2	YDL119C	YDL119C_mRNA	-172
IV	248008	248008	1	-	1	5	1	1	0	2	1	Promoter	4	246689	247612	924	2	YDL119C	YDL119C_mRNA	-396
IV	255142	255175	34	-	6	110	0.32	34	4.21	-0.29	0.11	Promoter	4	253995	255126	1132	2	YDL115C	YDL115C_mRNA	-49
IV	258585	258641	57	-	8	69	0.25	57	7	-0.86	0.05	Promoter	4	256633	258555	1923	2	YDL113C	YDL113C_mRNA	-86
IV	264142	264145	4	-	2	11	0.55	4	0.14	1.01	0.01	Promoter	4	263313	264110	798	2	YDL111C	YDL111C_mRNA	-35
IV	264176	264179	4	-	3	20	0.4	4	-0.05	0.44	0.02	Promoter	4	263313	264110	798	2	YDL111C	YDL111C_mRNA	-69
IV	264993	265036	44	-	7	86	0.36	44	-0.44	-0.51	0.11	Promoter	4	264512	264964	453	2	YDL110C	YDL110C_mRNA	-72
IV	267218	267218	1	-	1	5	1	1	0	2	1	Promoter	4	265258	267201	1944	2	YDL109C	YDL109C_mRNA	-17
IV	271944	271965	22	-	3	39	0.54	22	4.81	0.58	0.1	Promoter	4	270222	271901	1680	2	YDL106C	YDL106C_mRNA	-64
IV	281886	281909	24	-	2	14	0.71	24	4.93	1.14	0.14	Promoter	4	280307	281848	1542	2	YDL101C	YDL101C_mRNA	-61
IV	282586	282586	1	-	1	4	1	1	0	2	1	Exon (YDL100C_mRNA/YDL100C, exon 1 of 1)	4	282112	283176	1065	2	YDL100C	YDL100C_mRNA	590
IV	282666	282666	1	-	1	4	1	1	0	2	1	Exon (YDL100C_mRNA/YDL100C, exon 1 of 1)	4	282112	283176	1065	2	YDL100C	YDL100C_mRNA	510
IV	283187	283242	56	-	10	119	0.24	56	-5.27	-0.93	0.12	Promoter	4	282112	283176	1065	2	YDL100C	YDL100C_mRNA	-66
IV	285140	285186	47	-	4	57	0.72	47	8.23	0.71	0.35	Promoter	4	284581	285165	585	2	YDL098C	YDL098C_mRNA	0
IV	286687	286753	67	-	11	114	0.23	67	8.51	-1.1	0.11	Promoter	4	285391	286695	1305	2	YDL097C	YDL097C_mRNA	0
IV	294832	294855	24	-	3	20	0.4	24	1.8	0.44	0.02	Promoter	4	293392	294759	1368	2	YDL091C	YDL091C_mRNA	-96
IV	299939	299953	15	-	2	17	0.53	15	-0.41	1	0	Promoter	4	298417	300003	1587	2	YDL088C	YDL088C_mRNA	64
IV	300117	300148	32	-	6	32	0.22	32	-0.62	-0.55	0.01	Promoter	4	298417	300003	1587	2	YDL088C	YDL088C_mRNA	-145
IV	301015	301015	1	-	1	4	1	1	0	2	1	Promoter	4	300214	300999	786	2	YDL087C	YDL087C_mRNA	-16
IV	302705	302744	40	-	10	68	0.28	40	-3.28	-1.08	0.07	Promoter	4	302464	302670	207	2	YDL085C-A	YDL085C-A_mRNA	-74
IV	307783	307824	42	-	9	181	0.32	42	5.11	-0.71	0.14	Promoter	4	306926	307789	864	2	YDL083C	YDL083C_mRNA	0
IV	310144	310225	82	-	17	228	0.26	82	-0.99	-1.6	0.12	Promoter	4	309802	310122	321	2	YDL081C	YDL081C_mRNA	-103
IV	314748	314814	67	-	14	197	0.19	67	7.12	-1.43	0.1	Promoter	4	312951	314748	1798	2	YDL079C	YDL079C_mRNA	0
IV	314839	314844	6	-	3	38	0.66	6	1.21	0.74	0.21	Promoter	4	312951	314748	1798	2	YDL079C	YDL079C_mRNA	-96
IV	314982	314982	1	-	1	4	1	1	0	2	1	Promoter	4	312951	314748	1798	2	YDL079C	YDL079C_mRNA	-234
IV	316444	316460	17	-	3	15	0.33	17	-0.33	0.42	0	Promoter	4	315357	316388	1032	2	YDL078C	YDL078C_mRNA	-72
IV	320261	320261	1	-	1	6	1	1	0	2	1	Promoter	4	316971	320120	3150	2	YDL077C	YDL077C_mRNA	-141
IV	320307	320307	1	-	1	9	1	1	0	2	1	Promoter	4	316971	320120	3150	2	YDL077C	YDL077C_mRNA	-187
IV	320988	320988	1	-	1	4	1	1	0	2	1	Exon (YDL076C_mRNA/YDL076C, exon 1 of 1)	4	320668	321552	885	2	YDL076C	YDL076C_mRNA	564
IV	321487	321487	1	-	1	14	1	1	0	2	1	Promoter	4	320668	321552	885	2	YDL076C	YDL076C_mRNA	65
IV	321653	321699	47	-	8	72	0.29	47	-6.6	-0.76	0.08	Promoter	4	320668	321552	885	2	YDL076C	YDL076C_mRNA	-147
IV	323442	323442	1	-	1	4	1	1	0	2	1	Promoter	4	323217	323471	255	2	snR63	snR63_snoRNA	29
IV	326190	326190	1	-	1	5	1	1	0	2	1	Promoter	4	324047	326149	2103	2	YDL074C	YDL074C_mRNA	-41
IV	326221	326228	8	-	3	27	0.33	8	0.5	0.42	0	Promoter	4	324047	326149	2103	2	YDL074C	YDL074C_mRNA	-79
IV	330491	330518	28	-	3	37	0.54	28	-0.31	0.64	0.14	Promoter	4	329836	330447	612	2	YDL072C	YDL072C_mRNA	-71
IV	333943	333957	15	-	3	19	0.42	15	0.68	0.47	0.04	Promoter	4	333121	333810	690	2	YDL069C	YDL069C_mRNA	-147
IV	334409	334454	46	-	10	145	0.37	46	5.03	-0.89	0.13	Promoter	4	334217	334396	180	2	YDL067C	YDL067C_mRNA	-58
IV	334606	334606	1	-	1	7	1	1	0	2	1	Promoter	4	334217	334396	180	2	YDL067C	YDL067C_mRNA	-210
IV	337265	337330	66	-	15	173	0.17	66	-0.4	-1.6	0.08	Promoter	4	336249	337277	1029	2	YDL065C	YDL065C_mRNA	0
IV	340180	340180	1	-	1	7	1	1	0	2	1	Promoter	4	338272	340134	1863	2	YDL063C	YDL063C_mRNA	-46
IV	340227	340235	9	-	2	19	0.79	9	2.32	1.26	0.26	Promoter	4	338272	340134	1863	2	YDL063C	YDL063C_mRNA	-101
IV	340810	340815	6	-	2	102	0.96	6	2.3	1.76	0.76	Promoter	4	340628	340798	171	2	YDL061C	YDL061C_mRNA	-17
IV	341207	341279	73	-	9	192	0.36	73	-2.65	-0.58	0.19	Promoter	4	340628	340798	171	2	YDL061C	YDL061C_mRNA	-481
IV	344983	345075	93	-	8	52	0.19	93	5.69	-0.94	0.02	Promoter	4	344237	344953	717	2	YDL059C	YDL059C_mRNA	-122
IV	345231	345231	1	-	1	4	1	1	0	2	1	Promoter	4	344237	344953	717	2	YDL059C	YDL059C_mRNA	-278
IV	356896	356916	21	-	3	122	0.87	21	1.41	1.31	0.57	Promoter	4	355674	356759	1086	2	YDL055C	YDL055C_mRNA	-157
IV	360804	360804	1	-	1	4	1	1	0	2	1	Exon (YDL054C_mRNA/YDL054C, exon 1 of 1)	4	359825	361285	1461	2	YDL054C	YDL054C_mRNA	481
IV	362430	362454	25	-	3	44	0.5	25	0.36	0.53	0.07	Promoter	4	361699	362256	558	2	YDL053C	YDL053C_mRNA	-198
IV	363596	363619	24	-	2	15	0.73	24	-5.37	1.16	0.16	Promoter	4	362672	363583	912	2	YDL052C	YDL052C_mRNA	-36
IV	368203	368221	19	-	2	12	0.67	19	-3	1.08	0.08	Promoter	4	366739	368211	1473	2	YDL048C	YDL048C_mRNA	0
