seqnames	start	end	width	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
V	332857	332877	21	-	4	69	0.51	21	2.68	0.24	0.12	Promoter	5	332582	332830	249	2	YER087C-B	YER087C-B_mRNA	-47
V	334870	334870	1	-	1	4	1	1	0	2	1	Exon (YER088C_mRNA/YER088C, exon 1 of 1)	5	333176	335188	2013	2	YER088C	YER088C_mRNA	318
V	335196	335196	1	-	1	4	1	1	0	2	1	Promoter	5	333176	335188	2013	2	YER088C	YER088C_mRNA	-8
V	335226	335246	21	-	3	29	0.38	21	-0.07	0.43	0.01	Promoter	5	333176	335188	2013	2	YER088C	YER088C_mRNA	-58
V	335277	335281	5	-	2	17	0.76	5	-1.06	1.21	0.21	Promoter	5	333176	335188	2013	2	YER088C	YER088C_mRNA	-93
V	336513	336513	1	-	1	5	1	1	0	2	1	Promoter	5	335696	336019	324	2	YER088C-A	YER088C-A_mRNA	-494
V	337541	337541	1	-	1	5	1	1	0	2	1	Promoter	5	335946	337340	1395	2	YER089C	YER089C_mRNA	-201
V	337623	337676	54	-	6	46	0.3	54	6.39	-0.46	0.05	Promoter	5	335946	337340	1395	2	YER089C	YER089C_mRNA	-336
V	342233	342237	5	-	2	35	0.6	5	0.4	1.03	0.03	Promoter	5	339864	342167	2304	2	YER091C	YER091C_mRNA	-70
V	347654	347713	60	-	8	80	0.21	60	-7.21	-0.86	0.05	Promoter	5	343320	347612	4293	2	YER093C	YER093C_mRNA	-101
V	348400	348413	14	-	2	19	0.53	14	0.34	1	0	Promoter	5	347912	348400	489	2	YER093C-A	YER093C-A_mRNA	0
V	349421	349456	36	-	4	29	0.45	36	1.64	0.15	0.08	Promoter	5	348729	349346	618	2	YER094C	YER094C_mRNA	-110
V	359080	359083	4	-	2	11	0.64	4	-0.41	1.05	0.05	Promoter	5	358105	359061	957	2	YER099C	YER099C_mRNA	-22
V	361802	361802	1	-	1	4	1	1	0	2	1	Promoter	5	360502	361794	1293	2	YER101C	YER101C_mRNA	-8
V	361843	361843	1	-	1	6	1	1	0	2	1	Promoter	5	360502	361794	1293	2	YER101C	YER101C_mRNA	-49
V	372032	372034	3	-	2	22	0.73	3	0.45	1.15	0.15	Promoter	5	367838	372013	4176	2	YER105C	YER105C_mRNA	-21
V	372059	372059	1	-	1	7	1	1	0	2	1	Promoter	5	367838	372013	4176	2	YER105C	YER105C_mRNA	-46
V	374721	374721	1	-	1	24	1	1	0	2	1	Promoter	5	373448	374545	1098	2	YER107C	YER107C_mRNA	-176
V	377705	377705	1	-	1	7	1	1	0	2	1	Distal Intergenic	5	373448	374545	1098	2	YER107C	YER107C_mRNA	-3160
V	377782	377805	24	-	3	16	0.44	24	-1.81	0.45	0.02	Distal Intergenic	5	373448	374545	1098	2	YER107C	YER107C_mRNA	-3260
V	382215	382217	3	-	2	19	0.79	3	-0.58	1.26	0.26	Promoter	5	378762	382103	3342	2	YER110C	YER110C_mRNA	-114
V	382244	382244	1	-	1	4	1	1	0	2	1	Promoter	5	378762	382103	3342	2	YER110C	YER110C_mRNA	-141
V	390185	390185	1	-	1	4	1	1	0	2	1	Promoter	5	387932	390052	2121	2	YER113C	YER113C_mRNA	-133
V	394010	394045	36	-	3	42	0.74	36	2.81	0.92	0.32	Promoter	5	390590	393712	3123	2	YER114C	YER114C_mRNA	-333
V	396209	396209	1	-	1	4	1	1	0	2	1	Promoter	5	395348	396172	825	2	YER116C	YER116C_mRNA	-37
V	396272	396287	16	-	2	15	0.73	16	-3.5	1.16	0.16	Promoter	5	395348	396172	825	2	YER116C	YER116C_mRNA	-115
V	400868	400868	1	-	1	5	1	1	0	2	1	Promoter	5	399496	400842	1347	2	YER119C	YER119C_mRNA	-26
V	402135	402135	1	-	1	4	1	1	0	2	1	Promoter	5	400867	401238	372	2	YER119C-A	YER119C-A_mRNA	-897
V	403534	403541	8	-	2	9	0.56	8	-0.39	1.01	0.01	Exon (YER122C_mRNA/YER122C, exon 1 of 1)	5	402871	404352	1482	2	YER122C	YER122C_mRNA	818
V	403661	403661	1	-	1	4	1	1	0	2	1	Exon (YER122C_mRNA/YER122C, exon 1 of 1)	5	402871	404352	1482	2	YER122C	YER122C_mRNA	691
V	404361	404379	19	-	3	24	0.54	19	2	0.55	0.08	Promoter	5	402871	404352	1482	2	YER122C	YER122C_mRNA	-27
V	404425	404433	9	-	2	11	0.64	9	1.09	1.05	0.05	Promoter	5	402871	404352	1482	2	YER122C	YER122C_mRNA	-81
V	409063	409140	78	-	12	159	0.38	78	-3.69	-0.97	0.17	Promoter	5	407342	409063	1722	2	YER124C	YER124C_mRNA	0
V	414188	414276	89	-	16	185	0.17	89	-10.21	-1.72	0.07	Promoter	5	413394	414179	786	2	YER126C	YER126C_mRNA	-97
V	422486	422542	57	-	5	35	0.37	57	5.91	-0.19	0.06	Promoter	5	421115	422446	1332	2	YER130C	YER130C_mRNA	-96
V	430891	430891	1	-	1	9	1	1	0	2	1	Distal Intergenic	5	431129	431220	92	2	snR52	snR52_snoRNA	329
V	432220	432220	1	-	1	4	1	1	0	2	1	Promoter	5	431129	431220	92	2	snR52	snR52_snoRNA	-1000
V	435504	435528	25	-	2	15	0.67	25	4	1.08	0.08	Downstream (<1kb)	5	435752	435824	73	2	tK(CUU)E2	tK(CUU)E2_tRNA	320
V	435608	435608	1	-	1	17	1	1	0	2	1	Downstream (1-2kb)	5	435752	435824	73	2	tK(CUU)E2	tK(CUU)E2_tRNA	216
V	437831	437858	28	-	4	32	0.31	28	2.75	0.02	0.01	Promoter	5	437267	437803	537	2	YER134C	YER134C_mRNA	-55
V	441829	441896	68	-	6	52	0.38	68	-11.94	-0.31	0.11	Promoter	5	441373	441819	447	2	YER137C	YER137C_mRNA	-77
V	449077	449077	1	-	1	4	1	1	0	2	1	Promoter	5	447702	449024	1323	2	YER137C-A	YER137C-A	-53
V	451343	451346	4	-	2	9	0.56	4	0.17	1.01	0.01	Promoter	5	450563	451243	681	2	YER139C	YER139C_mRNA	-103
V	456098	456098	1	-	1	4	1	1	0	2	1	Promoter	5	455146	456036	891	2	YER142C	YER142C_mRNA	-62
V	460124	460124	1	-	1	4	1	1	0	2	1	Promoter	5	457806	460223	2418	2	YER144C	YER144C_mRNA	99
V	460221	460244	24	-	5	67	0.37	24	-0.28	-0.15	0.07	Promoter	5	457806	460223	2418	2	YER144C	YER144C_mRNA	0
V	460977	460996	20	-	5	30	0.43	20	-0.73	-0.12	0.09	Exon (YER145C_mRNA/YER145C, exon 1 of 1)	5	460526	461740	1215	2	YER145C	YER145C_mRNA	763
V	461053	461053	1	-	1	4	1	1	0	2	1	Exon (YER145C_mRNA/YER145C, exon 1 of 1)	5	460526	461740	1215	2	YER145C	YER145C_mRNA	687
V	461453	461453	1	-	1	5	1	1	0	2	1	Exon (YER145C_mRNA/YER145C, exon 1 of 1)	5	460526	461740	1215	2	YER145C	YER145C_mRNA	287
V	461738	461797	60	-	7	66	0.33	60	-3.06	-0.42	0.14	Promoter	5	460526	461740	1215	2	YER145C	YER145C_mRNA	0
V	467508	467547	40	-	4	25	0.32	40	1.62	0.03	0.02	Promoter	5	466208	467470	1263	2	YER149C	YER149C_mRNA	-77
V	467858	467858	1	-	1	4	1	1	0	2	1	Promoter	5	466208	467470	1263	2	YER149C	YER149C_mRNA	-388
V	472482	472482	1	-	1	19	1	1	0	2	1	Promoter	5	469686	472424	2739	2	YER151C	YER151C_mRNA	-58
V	472511	472533	23	-	6	53	0.26	23	-2.43	-0.43	0.06	Promoter	5	469686	472424	2739	2	YER151C	YER151C_mRNA	-109
V	474004	474004	1	-	1	9	1	1	0	2	1	Promoter	5	472657	473988	1332	2	YER152C	YER152C_mRNA	-16
V	474767	474779	13	-	2	12	0.58	13	-1	1.02	0.02	Promoter	5	474041	474805	765	2	YER153C	YER153C_mRNA	38
V	475228	475249	22	-	2	12	0.58	22	-1.75	1.02	0.02	Promoter	5	474041	474805	765	2	YER153C	YER153C_mRNA	-444
V	482853	482932	80	-	10	93	0.25	80	-19.15	-0.99	0.1	Promoter	5	476345	482848	6504	2	YER155C	YER155C_mRNA	-84
V	482970	482970	1	-	1	5	1	1	0	2	1	Promoter	5	476345	482848	6504	2	YER155C	YER155C_mRNA	-122
V	483024	483034	11	-	2	10	0.6	11	-1	1.03	0.03	Promoter	5	476345	482848	6504	2	YER155C	YER155C_mRNA	-186
V	483064	483064	1	-	1	7	1	1	0	2	1	Promoter	5	476345	482848	6504	2	YER155C	YER155C_mRNA	-216
V	483095	483105	11	-	2	13	0.54	11	0.38	1	0	Promoter	5	476345	482848	6504	2	YER155C	YER155C_mRNA	-257
V	484357	484366	10	-	2	10	0.5	10	0	1	0	Promoter	5	483325	484341	1017	2	YER156C	YER156C_mRNA	-25
V	488575	488575	1	-	1	4	1	1	0	2	1	Downstream (1-2kb)	5	487331	487402	72	2	tE(UUC)E3	tE(UUC)E3_tRNA	-1173
V	490723	490723	1	-	1	6	1	1	0	2	1	Promoter	5	488857	490578	1722	2	YER158C	YER158C_mRNA	-145
V	492020	492025	6	-	3	18	0.39	6	0.61	0.46	0.03	Promoter	5	491530	491958	429	2	YER159C	YER159C_mRNA	-67
V	492094	492166	73	-	13	343	0.38	73	-4.44	-0.82	0.24	Promoter	5	491530	491958	429	2	YER159C	YER159C_mRNA	-208
V	500378	500398	21	-	6	95	0.42	21	2.38	0.03	0.24	Promoter	5	499347	500348	1002	2	YER161C	YER161C_mRNA	-50
V	502929	502932	4	-	2	25	0.56	4	0.18	1.01	0.01	Promoter	5	500630	502894	2265	2	YER162C	YER162C_mRNA	-38
V	503776	503790	15	-	2	18	0.78	15	3.89	1.24	0.24	Promoter	5	503084	503782	699	2	YER163C	YER163C_mRNA	0
V	503816	503821	6	-	2	9	0.56	6	-0.28	1.01	0.01	Promoter	5	503084	503782	699	2	YER163C	YER163C_mRNA	-39
V	510227	510237	11	-	2	10	0.6	11	-1	1.03	0.03	Distal Intergenic	5	512627	512983	357	2	YER165C-A	YER165C-A_mRNA	2756
V	522693	522693	1	-	1	6	1	1	0	2	1	Promoter	5	521029	522669	1641	2	YER168C	YER168C_mRNA	-24
V	522721	522721	1	-	1	7	1	1	0	2	1	Promoter	5	521029	522669	1641	2	YER168C	YER168C_mRNA	-52
V	536078	536083	6	-	2	25	0.72	6	-1.1	1.14	0.14	Promoter	5	529530	536021	6492	2	YER172C	YER172C_mRNA	-62
V	539282	539282	1	-	1	6	1	1	0	2	1	Promoter	5	538434	539168	735	2	YER174C	YER174C_mRNA	-114
V	540382	540382	1	-	1	14	1	1	0	2	1	Promoter	5	539464	540363	900	2	YER175C	YER175C_mRNA	-19
V	541434	541446	13	-	2	10	0.6	13	-1.2	1.03	0.03	Downstream (1-2kb)	5	539464	540363	900	2	YER175C	YER175C_mRNA	-1083
V	549233	549233	1	-	1	4	1	1	0	2	1	Distal Intergenic	5	549724	550527	804	2	YER180C	YER180C_mRNA	1294
V	553970	553970	1	-	1	6	1	1	0	2	1	Promoter	5	553334	553969	636	2	YER183C	YER183C_mRNA	-1
V	562801	562818	18	-	2	16	0.5	18	0	1	0	Promoter	5	561705	562625	921	2	YER186C	YER186C_mRNA	-193
VI	11197	11197	1	+	1	4	1	1	0	2	1	Promoter	6	11363	12259	897	1	YFL059W	YFL059W_mRNA	-166
VI	23091	23091	1	+	1	5	1	1	0	2	1	Promoter	6	23423	25198	1776	1	YFL053W	YFL053W_mRNA	-332
VI	28223	28223	1	+	1	8	1	1	0	2	1	Promoter	6	28232	29629	1398	1	YFL052W	YFL052W_mRNA	-9
VI	36772	36772	1	+	1	8	1	1	0	2	1	Promoter	6	36803	38674	1872	1	YFL049W	YFL049W_mRNA	-31
VI	36799	36812	14	+	2	9	0.56	14	-0.72	1.01	0.01	Promoter	6	36803	38674	1872	1	YFL049W	YFL049W_mRNA	0
VI	40411	40421	11	+	4	59	0.61	11	-2.42	0.48	0.24	Promoter	6	40421	42565	2145	1	YFL047W	YFL047W_mRNA	0
VI	42779	42807	29	+	5	50	0.44	29	0.62	-0.11	0.09	Promoter	6	42815	43438	624	1	YFL046W	YFL046W_mRNA	-8
VI	49097	49131	35	+	7	74	0.46	35	2.01	-0.33	0.17	Promoter	6	49139	51007	1869	1	YFL041W	YFL041W_mRNA	-8
VI	54623	54623	1	+	1	5	1	1	0	2	1	Distal Intergenic	6	56336	57709	1374	1	YFL037W	YFL037W_mRNA	-1713
VI	56260	56285	26	+	4	41	0.44	26	-4.13	0.25	0.13	Promoter	6	56336	57709	1374	1	YFL037W	YFL037W_mRNA	-51
VI	58534	58581	48	+	8	80	0.24	48	7.58	-0.82	0.06	Promoter	6	58782	62837	4056	1	YFL036W	YFL036W_mRNA	-201
VI	65286	65296	11	+	3	54	0.69	11	-2.89	0.85	0.28	Promoter	6	65477	68698	3222	1	YFL034W	YFL034W_mRNA	-181
VI	75113	75113	1	+	1	53	1	1	0	2	1	Promoter	6	75179	76147	969	1	YFL031W	YFL031W_mRNA	-66
VI	82538	82565	28	+	5	87	0.6	28	0.14	0.26	0.25	Promoter	6	82580	83875	1296	1	YFL026W	YFL026W_mRNA	-15
VI	89574	89594	21	+	5	27	0.26	21	1.37	-0.29	0.02	Distal Intergenic	6	90986	93376	2391	1	YFL023W	YFL023W_mRNA	-1392
VI	89656	89656	1	+	1	5	1	1	0	2	1	Distal Intergenic	6	90986	93376	2391	1	YFL023W	YFL023W_mRNA	-1330
VI	90962	90988	27	+	8	71	0.28	27	-1.32	-0.79	0.07	Promoter	6	90986	93376	2391	1	YFL023W	YFL023W_mRNA	0
VI	95783	95801	19	+	3	15	0.4	19	2.2	0.43	0.01	Promoter	6	95966	97498	1533	1	YFL021W	YFL021W_mRNA	-165
VI	96014	96014	1	+	1	5	1	1	0	2	1	Promoter	6	95966	97498	1533	1	YFL021W	YFL021W_mRNA	48
VI	96085	96103	19	+	3	32	0.53	19	-3.56	0.54	0.08	Exon (YFL021W_mRNA/YFL021W, exon 1 of 1)	6	95966	97498	1533	1	YFL021W	YFL021W_mRNA	119
VI	96416	96425	10	+	2	14	0.64	10	-1.29	1.06	0.06	Exon (YFL021W_mRNA/YFL021W, exon 1 of 1)	6	95966	97498	1533	1	YFL021W	YFL021W_mRNA	450
VI	103656	103656	1	+	1	4	1	1	0	2	1	Promoter	6	103699	103932	234	1	YFL017W-A	YFL017W-A_mRNA	-43
VI	107197	107197	1	+	1	30	1	1	0	2	1	Promoter	6	107256	107585	330	1	YFL014W	YFL014W_mRNA	-59
VI	119345	119345	1	+	1	4	1	1	0	2	1	Promoter	6	119429	123106	3678	1	YFL008W	YFL008W_mRNA	-84
VI	119388	119388	1	+	1	7	1	1	0	2	1	Promoter	6	119429	123106	3678	1	YFL008W	YFL008W_mRNA	-41
VI	123334	123380	47	+	8	75	0.35	47	-5.09	-0.72	0.09	Promoter	6	123479	129910	6432	1	YFL007W	YFL007W_mRNA	-99
VI	130147	130160	14	+	2	18	0.61	14	-1.44	1.04	0.04	Promoter	6	130334	130981	648	1	YFL005W	YFL005W_mRNA	-174
VI	130197	130197	1	+	1	4	1	1	0	2	1	Promoter	6	130334	130981	648	1	YFL005W	YFL005W_mRNA	-137
VI	131652	131667	16	+	3	36	0.44	16	0	0.56	0.09	Promoter	6	131810	134296	2487	1	YFL004W	YFL004W_mRNA	-143
VI	131706	131742	37	+	5	24	0.21	37	5.71	-0.32	0	Promoter	6	131810	134296	2487	1	YFL004W	YFL004W_mRNA	-68
VI	131773	131796	24	+	6	97	0.31	24	-1.83	-0.33	0.1	Promoter	6	131810	134296	2487	1	YFL004W	YFL004W_mRNA	-14
VI	138153	138153	1	+	1	35	1	1	0	2	1	Promoter	6	138204	143517	5314	1	YFL002W-A	YFL002W-A	-51
VI	147133	147133	1	+	1	4	1	1	0	2	1	Promoter	6	147131	148459	1329	1	YFL001W	YFL001W_mRNA	2
VI	148994	148994	1	+	1	4	1	1	0	2	1	Promoter	6	149110	149724	615	1	YFR001W	YFR001W_mRNA	-116
VI	149029	149115	87	+	18	285	0.2	87	5.84	-1.68	0.12	Promoter	6	149110	149724	615	1	YFR001W	YFR001W_mRNA	0
VI	149359	149359	1	+	1	4	1	1	0	2	1	Exon (YFR001W_mRNA/YFR001W, exon 1 of 1)	6	149110	149724	615	1	YFR001W	YFR001W_mRNA	249
VI	149986	150001	16	+	2	15	0.67	16	2.5	1.08	0.08	Promoter	6	150016	152535	2520	1	YFR002W	YFR002W_mRNA	-15
VI	153347	153385	39	+	4	32	0.38	39	-3.53	0.11	0.05	Promoter	6	153393	154313	921	1	YFR004W	YFR004W_mRNA	-8
VI	156107	156107	1	+	1	8	1	1	0	2	1	Promoter	6	156145	157752	1608	1	YFR006W	YFR006W_mRNA	-38
VI	156221	156221	1	+	1	4	1	1	0	2	1	Promoter	6	156145	157752	1608	1	YFR006W	YFR006W_mRNA	76
VI	156271	156310	40	+	5	33	0.3	40	-1.86	-0.25	0.03	Exon (YFR006W_mRNA/YFR006W, exon 1 of 1)	6	156145	157752	1608	1	YFR006W	YFR006W_mRNA	126
VI	160492	160492	1	+	1	4	1	1	0	2	1	Promoter	6	160535	161200	666	1	YFR008W	YFR008W_mRNA	-43
VI	160519	160541	23	+	2	14	0.71	23	-4.71	1.14	0.14	Promoter	6	160535	161200	666	1	YFR008W	YFR008W_mRNA	0
VI	162412	162447	36	+	5	70	0.31	36	-6.19	-0.18	0.06	Promoter	6	162488	164746	2259	1	YFR009W	YFR009W_mRNA	-41
VI	164972	165032	61	+	10	99	0.22	61	-3.63	-1.15	0.05	Promoter	6	165067	166566	1500	1	YFR010W	YFR010W_mRNA	-35
VI	169851	169862	12	+	2	20	0.6	12	1.1	1.03	0.03	Promoter	6	169922	172285	2364	1	YFR013W	YFR013W_mRNA	-60
VI	169894	169894	1	+	1	4	1	1	0	2	1	Promoter	6	169922	172285	2364	1	YFR013W	YFR013W_mRNA	-28
VI	184492	184507	16	+	2	26	0.77	16	-4.04	1.22	0.22	Promoter	6	184502	191338	6837	1	YFR019W	YFR019W_mRNA	0
VI	192614	192614	1	+	1	4	1	1	0	2	1	Promoter	6	192737	193435	699	1	YFR020W	YFR020W_mRNA	-123
VI	194710	194718	9	+	2	11	0.55	9	0.36	1.01	0.01	Promoter	6	194812	196314	1503	1	YFR021W	YFR021W_mRNA	-94
VI	196606	196606	1	+	1	7	1	1	0	2	1	Promoter	6	196833	199034	2202	1	YFR022W	YFR022W_mRNA	-227
VI	196647	196647	1	+	1	5	1	1	0	2	1	Promoter	6	196833	199034	2202	1	YFR022W	YFR022W_mRNA	-186
VI	196696	196706	11	+	2	12	0.58	11	0.83	1.02	0.02	Promoter	6	196833	199034	2202	1	YFR022W	YFR022W_mRNA	-127
VI	196753	196830	78	+	7	30	0.17	78	-4.57	-0.8	0	Promoter	6	196833	199034	2202	1	YFR022W	YFR022W_mRNA	-3
VI	207377	207377	1	+	1	10	1	1	0	2	1	Promoter	6	207452	208297	846	1	YFR027W	YFR027W_mRNA	-75
VI	213258	213258	1	+	1	10	1	1	0	2	1	Promoter	6	213312	216419	3108	1	YFR030W	YFR030W_mRNA	-54
VI	226916	226956	41	+	7	84	0.29	41	-0.29	-0.6	0.07	Promoter	6	226963	227337	375	1	YFR036W	YFR036W_mRNA	-7
VI	229371	229398	28	+	4	29	0.28	28	-2.95	0.01	0	Promoter	6	229380	231941	2562	1	YFR038W	YFR038W_mRNA	0
VI	233926	233974	49	+	6	46	0.37	49	-0.46	-0.38	0.08	Promoter	6	234242	237250	3009	1	YFR040W	YFR040W_mRNA	-268
VI	234001	234016	16	+	2	30	0.87	16	5.5	1.43	0.43	Promoter	6	234242	237250	3009	1	YFR040W	YFR040W_mRNA	-226
VI	238407	238410	4	+	2	22	0.77	4	0.82	1.23	0.23	Promoter	6	238458	239060	603	1	YFR042W	YFR042W_mRNA	-48
VI	238448	238463	16	+	3	13	0.38	16	-0.58	0.42	0.01	Promoter	6	238458	239060	603	1	YFR042W	YFR042W_mRNA	0
VI	241991	241991	1	+	1	4	1	1	0	2	1	Promoter	6	241998	242999	1002	1	YFR045W	YFR045W_mRNA	-7
VI	246094	246115	22	+	2	15	0.6	22	-2.1	1.03	0.03	Promoter	6	246146	248134	1989	1	YFR048W	YFR048W_mRNA	-31
VI	246146	246146	1	+	1	4	1	1	0	2	1	Promoter	6	246146	248134	1989	1	YFR048W	YFR048W_mRNA	0
VI	248355	248364	10	+	4	42	0.36	10	0.14	0.05	0.03	Promoter	6	248523	248894	372	1	YFR049W	YFR049W_mRNA	-159
VI	252465	252486	22	+	5	88	0.27	22	2.39	-0.22	0.04	Promoter	6	252505	253329	825	1	YFR052W	YFR052W_mRNA	-19
VI	255847	255847	1	+	1	4	1	1	0	2	1	Distal Intergenic	6	252505	253329	825	1	YFR052W	YFR052W_mRNA	3342
VI	263457	263468	12	+	2	8	0.5	12	0	1	0	Promoter	6	264204	265226	1023	1	YFR055W	YFR055W_mRNA	-736
VI	264132	264198	67	+	7	54	0.2	67	-1.54	-0.72	0.03	Promoter	6	264204	265226	1023	1	YFR055W	YFR055W_mRNA	-6
VI	16489	16494	6	-	3	24	0.67	6	0.33	0.75	0.21	Downstream (2-3kb)	6	14305	15431	1127	2	YFL056C	YFL056C	-1063
VI	22862	22862	1	-	1	4	1	1	0	2	1	Promoter	6	20847	22787	1941	2	YFL054C	YFL054C_mRNA	-75
VI	27893	27904	12	-	2	8	0.5	12	0	1	0	Distal Intergenic	6	30058	30540	483	2	YFL051C	YFL051C_mRNA	2647
VI	40199	40199	1	-	1	4	1	1	0	2	1	Promoter	6	38843	40180	1338	2	YFL048C	YFL048C_mRNA	-19
VI	44399	44399	1	-	1	8	1	1	0	2	1	Promoter	6	43628	44392	765	2	YFL045C	YFL045C_mRNA	-7
VI	44467	44478	12	-	2	33	0.88	12	-4.17	1.47	0.47	Promoter	6	43628	44392	765	2	YFL045C	YFL045C_mRNA	-86
VI	45579	45595	17	-	4	28	0.46	17	-2.43	0.16	0.08	Promoter	6	44655	45560	906	2	YFL044C	YFL044C_mRNA	-35
VI	46417	46417	1	-	1	4	1	1	0	2	1	Promoter	6	44655	45560	906	2	YFL044C	YFL044C_mRNA	-857
VI	47748	47777	30	-	3	34	0.47	30	4.12	0.55	0.09	Promoter	6	45720	47744	2025	2	YFL042C	YFL042C_mRNA	-33
VI	54789	54846	58	-	13	203	0.54	58	-1.95	-0.51	0.32	Promoter	6	53260	54696	1437	2	YFL039C	YFL039C_mRNA	-150
VI	54883	54907	25	-	5	29	0.41	25	-2.76	-0.15	0.08	Promoter	6	53260	54696	1437	2	YFL039C	YFL039C_mRNA	-211
VI	55479	55479	1	-	1	5	1	1	0	2	1	Exon (YFL038C_mRNA/YFL038C, exon 1 of 1)	6	55366	55986	621	2	YFL038C	YFL038C_mRNA	507
VI	55621	55621	1	-	1	6	1	1	0	2	1	Exon (YFL038C_mRNA/YFL038C, exon 1 of 1)	6	55366	55986	621	2	YFL038C	YFL038C_mRNA	365
VI	55684	55684	1	-	1	4	1	1	0	2	1	Exon (YFL038C_mRNA/YFL038C, exon 1 of 1)	6	55366	55986	621	2	YFL038C	YFL038C_mRNA	302
VI	55740	55740	1	-	1	4	1	1	0	2	1	Exon (YFL038C_mRNA/YFL038C, exon 1 of 1)	6	55366	55986	621	2	YFL038C	YFL038C_mRNA	246
VI	55797	55802	6	-	2	11	0.64	6	0.68	1.05	0.05	Exon (YFL038C_mRNA/YFL038C, exon 1 of 1)	6	55366	55986	621	2	YFL038C	YFL038C_mRNA	189
VI	56001	56069	69	-	14	199	0.19	69	-6.67	-1.43	0.1	Promoter	6	55366	55986	621	2	YFL038C	YFL038C_mRNA	-83
VI	64021	64047	27	-	5	46	0.37	27	-0.76	-0.15	0.07	Promoter	6	63016	63993	978	2	YFL034C-B	YFL034C-B_mRNA	-54
VI	64969	64977	9	-	4	81	0.57	9	1.17	0.42	0.21	Promoter	6	64243	64932	690	2	YFL034C-A	YFL034C-A_mRNA	-45
VI	69530	69550	21	-	2	20	0.55	21	1	1.01	0.01	Exon (YFL033C_mRNA/YFL033C, exon 1 of 1)	6	64243	64932	690	2	YFL034C-A	YFL034C-A_mRNA	-4618
VI	74551	74551	1	-	1	4	1	1	0	2	1	Promoter	6	69115	74427	5313	2	YFL033C	YFL033C_mRNA	-124
VI	74595	74617	23	-	3	24	0.54	23	-5.92	0.55	0.08	Promoter	6	69115	74427	5313	2	YFL033C	YFL033C_mRNA	-190
VI	74661	74665	5	-	2	10	0.5	5	0	1	0	Promoter	6	69115	74427	5313	2	YFL033C	YFL033C_mRNA	-238
VI	77755	77755	1	-	1	4	1	1	0	2	1	Downstream (1-2kb)	6	78055	79161	1107	2	YFL029C	YFL029C_mRNA	1406
VI	81910	81913	4	-	2	11	0.55	4	0.14	1.01	0.01	Promoter	6	80419	81912	1494	2	YFL027C	YFL027C_mRNA	0
VI	89305	89335	31	-	4	25	0.44	31	-3.28	0.13	0.06	Exon (YFL024C_mRNA/YFL024C, exon 1 of 1)	6	87847	90345	2499	2	YFL024C	YFL024C_mRNA	1040
VI	89386	89386	1	-	1	5	1	1	0	2	1	Exon (YFL024C_mRNA/YFL024C, exon 1 of 1)	6	87847	90345	2499	2	YFL024C	YFL024C_mRNA	959
VI	90628	90628	1	-	1	4	1	1	0	2	1	Promoter	6	87847	90345	2499	2	YFL024C	YFL024C_mRNA	-283
VI	95019	95019	1	-	1	9	1	1	0	2	1	Promoter	6	93499	95010	1512	2	YFL022C	YFL022C_mRNA	-9
VI	95064	95069	6	-	2	11	0.64	6	0.68	1.05	0.05	Promoter	6	93499	95010	1512	2	YFL022C	YFL022C_mRNA	-59
VI	103153	103153	1	-	1	5	1	1	0	2	1	Promoter	6	101628	103127	1500	2	YFL018C	YFL018C_mRNA	-26
VI	103181	103220	40	-	9	80	0.32	40	5.4	-0.88	0.09	Promoter	6	101628	103127	1500	2	YFL018C	YFL018C_mRNA	-93
VI	104421	104421	1	-	1	6	1	1	0	2	1	Promoter	6	103983	104462	480	2	YFL017C	YFL017C_mRNA	41
VI	104476	104494	19	-	3	21	0.52	19	4	0.53	0.07	Promoter	6	103983	104462	480	2	YFL017C	YFL017C_mRNA	-32
VI	106261	106261	1	-	1	4	1	1	0	2	1	Promoter	6	104701	106236	1536	2	YFL016C	YFL016C_mRNA	-25
VI	109963	109969	7	-	2	9	0.56	7	-0.33	1.01	0.01	Promoter	6	107852	109930	2079	2	YFL013C	YFL013C_mRNA	-39
VI	115763	115786	24	-	6	67	0.66	24	-0.2	0.29	0.34	Promoter	6	115108	115743	636	2	YFL010C	YFL010C_mRNA	-43
VI	146950	146956	7	-	2	22	0.82	7	-1.91	1.32	0.32	Promoter	6	145114	146934	1821	2	YFL002C	YFL002C_mRNA	-22
VI	146984	146993	10	-	3	15	0.4	10	0.1	0.43	0.01	Promoter	6	145114	146934	1821	2	YFL002C	YFL002C_mRNA	-59
VI	153033	153033	1	-	1	4	1	1	0	2	1	Promoter	6	152657	153124	468	2	YFR003C	YFR003C_mRNA	91
VI	153107	153193	87	-	13	189	0.17	87	6.99	-1.51	0.05	Promoter	6	152657	153124	468	2	YFR003C	YFR003C_mRNA	0
VI	153249	153249	1	-	1	15	1	1	0	2	1	Promoter	6	152657	153124	468	2	YFR003C	YFR003C_mRNA	-125
VI	155848	155848	1	-	1	4	1	1	0	2	1	Promoter	6	154527	155873	1347	2	YFR005C	YFR005C_mRNA	25
VI	167277	167300	24	-	7	64	0.27	24	-3.27	-0.61	0.07	Promoter	6	166746	167258	513	2	YFR011C	YFR011C_mRNA	-42
